WorkItemID,ProjectID,WorkItemCode,WorkItemName,WorkItemCategory,WorkItemType,PlannedStartDate,PlannedFinishDate,Quantity,UnitOfMeasure,Priority,CurrentStatusID
WIT-006504,PRJ-005,PRJ-005-ITEM-006504,Mesh Vertical Roi Package,Structure,Task,2025-07-30,2025-08-10,39.17,hr,Low,STS-004
WIT-006505,PRJ-001,PRJ-001-ITEM-006505,Envisioneer Intuitive Content Package,Mechanical,Inspection,2026-02-20,2026-04-26,123.1,m2,Medium,STS-004
WIT-006506,PRJ-002,PRJ-002-ITEM-006506,Iterate World-Class Bandwidth Package,Electrical,Milestone,2026-04-24,2026-06-26,19.81,m3,High,STS-005
WIT-006507,PRJ-003,PRJ-003-ITEM-006507,Reinvent Integrated Markets Package,Interior,Package,2026-04-19,2026-08-03,368.6,ea,Critical,STS-001
WIT-006508,PRJ-004,PRJ-004-ITEM-006508,Maximize Virtual Supply-Chains Package,Exterior,Task,2025-12-19,2026-04-10,226.87,lot,Low,STS-004
WIT-006509,PRJ-005,PRJ-005-ITEM-006509,Revolutionize Impactful Methodologies Package,Safety,Inspection,2025-08-23,2025-09-30,265.97,hr,Medium,STS-004
WIT-006510,PRJ-001,PRJ-001-ITEM-006510,Strategize B2B Systems Package,Structure,Milestone,2026-03-26,2026-07-20,326.33,m2,High,STS-004
WIT-006511,PRJ-002,PRJ-002-ITEM-006511,Engage Seamless Paradigms Package,Mechanical,Package,2025-12-22,2026-01-24,347.03,m3,Critical,STS-006
WIT-006512,PRJ-003,PRJ-003-ITEM-006512,Deploy Cutting-Edge Portals Package,Electrical,Task,2026-01-23,2026-03-15,187.59,ea,Low,STS-004
WIT-006513,PRJ-004,PRJ-004-ITEM-006513,Implement Customized Experiences Package,Interior,Inspection,2025-12-09,2025-12-23,372.44,lot,Medium,STS-005
WIT-006514,PRJ-005,PRJ-005-ITEM-006514,Innovate Best-Of-Breed Eyeballs Package,Exterior,Milestone,2025-11-23,2025-12-07,272.76,hr,High,STS-004
WIT-006515,PRJ-001,PRJ-001-ITEM-006515,Optimize Best-Of-Breed Supply-Chains Package,Safety,Package,2026-03-06,2026-06-01,389.06,m2,Critical,STS-005
WIT-006516,PRJ-002,PRJ-002-ITEM-006516,Drive Wireless Info-Mediaries Package,Structure,Task,2025-12-30,2026-01-25,59.99,m3,Low,STS-005
WIT-006517,PRJ-003,PRJ-003-ITEM-006517,Scale Global Convergence Package,Mechanical,Inspection,2026-01-11,2026-01-28,329.09,ea,Medium,STS-004
WIT-006518,PRJ-004,PRJ-004-ITEM-006518,Architect User-Centric Mindshare Package,Electrical,Milestone,2025-12-05,2026-03-14,407.45,lot,High,STS-005
WIT-006519,PRJ-005,PRJ-005-ITEM-006519,Expedite Scalable E-Markets Package,Interior,Package,2026-02-07,2026-05-02,91.34,hr,Critical,STS-005
WIT-006520,PRJ-001,PRJ-001-ITEM-006520,Scale Proactive Portals Package,Exterior,Task,2026-05-20,2026-08-19,330.75,m2,Low,STS-003
WIT-006521,PRJ-002,PRJ-002-ITEM-006521,Redefine Impactful Applications Package,Safety,Inspection,2026-04-29,2026-07-02,112.63,m3,Medium,STS-004
WIT-006522,PRJ-003,PRJ-003-ITEM-006522,Enhance Virtual Markets Package,Structure,Milestone,2026-04-22,2026-05-10,319.58,ea,High,STS-005
WIT-006523,PRJ-004,PRJ-004-ITEM-006523,Revolutionize Out-Of-The-Box Action-Items Package,Mechanical,Package,2026-02-24,2026-04-29,108.01,lot,Critical,STS-004
WIT-006524,PRJ-005,PRJ-005-ITEM-006524,Implement Cross-Media Web-Readiness Package,Electrical,Task,2025-08-23,2025-11-04,108.95,hr,Low,STS-005
WIT-006525,PRJ-001,PRJ-001-ITEM-006525,Mesh B2B Info-Mediaries Package,Interior,Inspection,2026-05-26,2026-07-13,451.57,m2,Medium,STS-005
WIT-006526,PRJ-002,PRJ-002-ITEM-006526,Maximize Next-Generation Infrastructures Package,Exterior,Milestone,2025-12-27,2026-03-13,61.3,m3,High,STS-005
WIT-006527,PRJ-003,PRJ-003-ITEM-006527,Expedite Customized E-Commerce Package,Safety,Package,2025-12-07,2026-01-08,18.54,ea,Critical,STS-004
WIT-006528,PRJ-004,PRJ-004-ITEM-006528,Revolutionize Value-Added Vortals Package,Structure,Task,2026-01-25,2026-05-07,96.6,lot,Low,STS-005
WIT-006529,PRJ-005,PRJ-005-ITEM-006529,Innovate World-Class E-Markets Package,Mechanical,Inspection,2025-07-02,2025-07-12,304.5,hr,Medium,STS-003
WIT-006530,PRJ-001,PRJ-001-ITEM-006530,Streamline Collaborative Mindshare Package,Electrical,Milestone,2026-02-23,2026-05-31,144.09,m2,High,STS-005
WIT-006531,PRJ-002,PRJ-002-ITEM-006531,Synthesize Cross-Platform Convergence Package,Interior,Package,2026-04-08,2026-04-15,30.03,m3,Critical,STS-004
WIT-006532,PRJ-003,PRJ-003-ITEM-006532,Leverage User-Centric Partnerships Package,Exterior,Task,2025-11-08,2025-12-03,25.24,ea,Low,STS-004
WIT-006533,PRJ-004,PRJ-004-ITEM-006533,Incentivize Back-End Eyeballs Package,Safety,Inspection,2025-10-28,2025-12-18,304.16,lot,Medium,STS-004
WIT-006534,PRJ-005,PRJ-005-ITEM-006534,Syndicate Best-Of-Breed Interfaces Package,Structure,Milestone,2025-06-23,2025-07-18,365.94,hr,High,STS-005
WIT-006535,PRJ-001,PRJ-001-ITEM-006535,Target Best-Of-Breed Roi Package,Mechanical,Package,2025-10-22,2026-01-14,112.95,m2,Critical,STS-003
WIT-006536,PRJ-002,PRJ-002-ITEM-006536,Unleash Virtual Roi Package,Electrical,Task,2025-11-03,2025-11-30,345.45,m3,Low,STS-005
WIT-006537,PRJ-003,PRJ-003-ITEM-006537,Orchestrate Compelling Platforms Package,Interior,Inspection,2026-04-08,2026-07-21,29.27,ea,Medium,STS-004
WIT-006538,PRJ-004,PRJ-004-ITEM-006538,Engineer Intuitive Bandwidth Package,Exterior,Milestone,2025-11-28,2025-12-07,384.11,lot,High,STS-003
WIT-006539,PRJ-005,PRJ-005-ITEM-006539,Visualize Holistic E-Commerce Package,Safety,Package,2025-11-18,2026-01-12,156.14,hr,Critical,STS-002
WIT-006540,PRJ-001,PRJ-001-ITEM-006540,Embrace Holistic Platforms Package,Structure,Task,2026-04-25,2026-06-18,315.17,m2,Low,STS-004
WIT-006541,PRJ-002,PRJ-002-ITEM-006541,Leverage Leading-Edge Technologies Package,Mechanical,Inspection,2026-03-24,2026-05-11,28.68,m3,Medium,STS-001
WIT-006542,PRJ-003,PRJ-003-ITEM-006542,Re-Intermediate Out-Of-The-Box Initiatives Package,Electrical,Milestone,2025-10-02,2025-11-14,88.07,ea,High,STS-006
WIT-006543,PRJ-004,PRJ-004-ITEM-006543,Empower Wireless Networks Package,Interior,Package,2026-02-07,2026-06-03,14.31,lot,Critical,STS-005
WIT-006544,PRJ-005,PRJ-005-ITEM-006544,Enhance Robust Relationships Package,Exterior,Task,2026-04-08,2026-07-11,200.38,hr,Low,STS-004
WIT-006545,PRJ-001,PRJ-001-ITEM-006545,Transform Cutting-Edge Applications Package,Safety,Inspection,2025-11-09,2025-11-14,442.24,m2,Medium,STS-005
WIT-006546,PRJ-002,PRJ-002-ITEM-006546,Architect Virtual Roi Package,Structure,Milestone,2025-10-14,2026-01-12,456.11,m3,High,STS-004
WIT-006547,PRJ-003,PRJ-003-ITEM-006547,Productize Viral E-Markets Package,Mechanical,Package,2025-08-13,2025-11-20,267.36,ea,Critical,STS-004
WIT-006548,PRJ-004,PRJ-004-ITEM-006548,Generate Value-Added Platforms Package,Electrical,Task,2026-05-26,2026-08-19,193.54,lot,Low,STS-005
WIT-006549,PRJ-005,PRJ-005-ITEM-006549,Reinvent Impactful Niches Package,Interior,Inspection,2025-08-28,2025-10-23,24.16,hr,Medium,STS-003
WIT-006550,PRJ-001,PRJ-001-ITEM-006550,E-Enable Intuitive Markets Package,Exterior,Milestone,2026-03-13,2026-06-23,248.59,m2,High,STS-003
WIT-006551,PRJ-002,PRJ-002-ITEM-006551,Incubate Proactive Partnerships Package,Safety,Package,2026-03-24,2026-07-11,228.08,m3,Critical,STS-004
WIT-006552,PRJ-003,PRJ-003-ITEM-006552,Target Vertical E-Tailers Package,Structure,Task,2026-01-23,2026-04-17,397.28,ea,Low,STS-006
WIT-006553,PRJ-004,PRJ-004-ITEM-006553,Strategize Dynamic Systems Package,Mechanical,Inspection,2025-11-18,2026-01-21,113.01,lot,Medium,STS-004
WIT-006554,PRJ-005,PRJ-005-ITEM-006554,Matrix Cross-Platform Methodologies Package,Electrical,Milestone,2025-03-05,2025-05-28,355.67,hr,High,STS-004
WIT-006555,PRJ-001,PRJ-001-ITEM-006555,Integrate Distributed Applications Package,Interior,Package,2025-09-06,2025-12-01,424.93,m2,Critical,STS-004
WIT-006556,PRJ-002,PRJ-002-ITEM-006556,Architect Viral E-Markets Package,Exterior,Task,2025-12-27,2026-02-17,86.03,m3,Low,STS-003
WIT-006557,PRJ-003,PRJ-003-ITEM-006557,Reinvent Dot-Com Niches Package,Safety,Inspection,2026-01-27,2026-02-01,236.05,ea,Medium,STS-002
WIT-006558,PRJ-004,PRJ-004-ITEM-006558,Maximize Magnetic Initiatives Package,Structure,Milestone,2026-03-13,2026-03-26,482.59,lot,High,STS-003
WIT-006559,PRJ-005,PRJ-005-ITEM-006559,Leverage Efficient Systems Package,Mechanical,Package,2026-01-11,2026-04-23,297.84,hr,Critical,STS-001
WIT-006560,PRJ-001,PRJ-001-ITEM-006560,Incentivize Clicks-And-Mortar Users Package,Electrical,Task,2026-02-17,2026-05-26,93.11,m2,Low,STS-005
WIT-006561,PRJ-002,PRJ-002-ITEM-006561,Maximize Robust Interfaces Package,Interior,Inspection,2026-01-05,2026-02-03,320.08,m3,Medium,STS-002
WIT-006562,PRJ-003,PRJ-003-ITEM-006562,Re-Contextualize World-Class Portals Package,Exterior,Milestone,2026-05-22,2026-07-25,276.99,ea,High,STS-002
WIT-006563,PRJ-004,PRJ-004-ITEM-006563,Leverage Cross-Media E-Business Package,Safety,Package,2025-11-10,2025-12-09,417.57,lot,Critical,STS-004
WIT-006564,PRJ-005,PRJ-005-ITEM-006564,Transition World-Class Platforms Package,Structure,Task,2026-05-24,2026-07-23,189.86,hr,Low,STS-003
WIT-006565,PRJ-001,PRJ-001-ITEM-006565,Enhance Magnetic Channels Package,Mechanical,Inspection,2026-04-24,2026-06-12,19.03,m2,Medium,STS-003
WIT-006566,PRJ-002,PRJ-002-ITEM-006566,Scale Granular Models Package,Electrical,Milestone,2026-04-08,2026-07-08,349.4,m3,High,STS-005
WIT-006567,PRJ-003,PRJ-003-ITEM-006567,Incubate E-Business Communities Package,Interior,Package,2025-10-10,2025-11-13,180.84,ea,Critical,STS-004
WIT-006568,PRJ-004,PRJ-004-ITEM-006568,Embrace Integrated E-Services Package,Exterior,Task,2026-05-28,2026-08-27,53.78,lot,Low,STS-005
WIT-006569,PRJ-005,PRJ-005-ITEM-006569,Visualize Scalable Content Package,Safety,Inspection,2025-10-31,2025-11-23,48.43,hr,Medium,STS-004
WIT-006570,PRJ-001,PRJ-001-ITEM-006570,Transition Cutting-Edge Markets Package,Structure,Milestone,2026-04-08,2026-07-30,306.7,m2,High,STS-003
WIT-006571,PRJ-002,PRJ-002-ITEM-006571,E-Enable User-Centric E-Markets Package,Mechanical,Package,2025-11-28,2026-02-16,259.74,m3,Critical,STS-003
WIT-006572,PRJ-003,PRJ-003-ITEM-006572,Strategize Open-Source Communities Package,Electrical,Task,2026-01-24,2026-02-17,77.42,ea,Low,STS-005
WIT-006573,PRJ-004,PRJ-004-ITEM-006573,Cultivate Frictionless Schemas Package,Interior,Inspection,2026-04-12,2026-06-13,250.8,lot,Medium,STS-005
WIT-006574,PRJ-005,PRJ-005-ITEM-006574,Seize Best-Of-Breed Applications Package,Exterior,Milestone,2025-09-26,2025-11-03,463.0,hr,High,STS-004
WIT-006575,PRJ-001,PRJ-001-ITEM-006575,Morph Out-Of-The-Box Web-Readiness Package,Safety,Package,2026-03-11,2026-03-22,29.96,m2,Critical,STS-004
WIT-006576,PRJ-002,PRJ-002-ITEM-006576,Drive Clicks-And-Mortar Mindshare Package,Structure,Task,2026-04-04,2026-07-25,1.28,m3,Low,STS-002
WIT-006577,PRJ-003,PRJ-003-ITEM-006577,Brand Seamless Synergies Package,Mechanical,Inspection,2026-03-02,2026-04-24,393.29,ea,Medium,STS-005
WIT-006578,PRJ-004,PRJ-004-ITEM-006578,Extend Rich Relationships Package,Electrical,Milestone,2026-03-29,2026-05-11,462.53,lot,High,STS-003
WIT-006579,PRJ-005,PRJ-005-ITEM-006579,Iterate Vertical Communities Package,Interior,Package,2025-12-20,2026-01-13,22.94,hr,Critical,STS-003
WIT-006580,PRJ-001,PRJ-001-ITEM-006580,Incubate Value-Added Web Services Package,Exterior,Task,2025-09-19,2026-01-08,328.66,m2,Low,STS-005
WIT-006581,PRJ-002,PRJ-002-ITEM-006581,Maximize Frictionless Metrics Package,Safety,Inspection,2025-11-20,2026-02-27,125.62,m3,Medium,STS-004
WIT-006582,PRJ-003,PRJ-003-ITEM-006582,Leverage Viral Partnerships Package,Structure,Milestone,2025-08-20,2025-11-15,179.48,ea,High,STS-003
WIT-006583,PRJ-004,PRJ-004-ITEM-006583,Revolutionize Seamless Action-Items Package,Mechanical,Package,2026-03-11,2026-04-08,414.37,lot,Critical,STS-005
WIT-006584,PRJ-005,PRJ-005-ITEM-006584,Empower Back-End Users Package,Electrical,Task,2025-02-28,2025-05-21,88.47,hr,Low,STS-005
WIT-006585,PRJ-001,PRJ-001-ITEM-006585,Redefine Robust Applications Package,Interior,Inspection,2026-04-12,2026-07-25,177.37,m2,Medium,STS-003
WIT-006586,PRJ-002,PRJ-002-ITEM-006586,Reinvent Granular Convergence Package,Exterior,Milestone,2026-01-06,2026-04-29,62.2,m3,High,STS-005
WIT-006587,PRJ-003,PRJ-003-ITEM-006587,Incentivize Best-Of-Breed Roi Package,Safety,Package,2025-10-15,2025-11-16,323.58,ea,Critical,STS-004
WIT-006588,PRJ-004,PRJ-004-ITEM-006588,Leverage Interactive Convergence Package,Structure,Task,2025-10-20,2025-12-13,113.47,lot,Low,STS-001
WIT-006589,PRJ-005,PRJ-005-ITEM-006589,Integrate B2C Relationships Package,Mechanical,Inspection,2025-03-27,2025-05-10,433.13,hr,Medium,STS-004
WIT-006590,PRJ-001,PRJ-001-ITEM-006590,Exploit Open-Source Convergence Package,Electrical,Milestone,2026-05-13,2026-06-14,387.11,m2,High,STS-004
WIT-006591,PRJ-002,PRJ-002-ITEM-006591,Embrace Magnetic Supply-Chains Package,Interior,Package,2025-11-03,2026-02-02,20.56,m3,Critical,STS-006
WIT-006592,PRJ-003,PRJ-003-ITEM-006592,Facilitate Robust E-Services Package,Exterior,Task,2025-11-20,2025-11-27,287.79,ea,Low,STS-003
WIT-006593,PRJ-004,PRJ-004-ITEM-006593,Benchmark Front-End E-Tailers Package,Safety,Inspection,2026-03-24,2026-07-12,252.4,lot,Medium,STS-003
WIT-006594,PRJ-005,PRJ-005-ITEM-006594,Engineer Interactive Solutions Package,Structure,Milestone,2025-07-03,2025-07-08,448.93,hr,High,STS-004
WIT-006595,PRJ-001,PRJ-001-ITEM-006595,Envisioneer Interactive Interfaces Package,Mechanical,Package,2025-11-03,2025-11-09,272.4,m2,Critical,STS-001
WIT-006596,PRJ-002,PRJ-002-ITEM-006596,Benchmark Cutting-Edge Channels Package,Electrical,Task,2025-12-13,2026-04-04,328.1,m3,Low,STS-004
WIT-006597,PRJ-003,PRJ-003-ITEM-006597,Exploit Proactive Convergence Package,Interior,Inspection,2025-08-04,2025-11-11,398.55,ea,Medium,STS-003
WIT-006598,PRJ-004,PRJ-004-ITEM-006598,Extend Bleeding-Edge Initiatives Package,Exterior,Milestone,2026-05-25,2026-07-16,460.56,lot,High,STS-005
WIT-006599,PRJ-005,PRJ-005-ITEM-006599,E-Enable Real-Time Niches Package,Safety,Package,2025-05-12,2025-08-04,113.52,hr,Critical,STS-004
WIT-006600,PRJ-001,PRJ-001-ITEM-006600,Leverage Leading-Edge Systems Package,Structure,Task,2025-10-07,2025-11-20,356.56,m2,Low,STS-005
WIT-006601,PRJ-002,PRJ-002-ITEM-006601,Engineer Impactful Vortals Package,Mechanical,Inspection,2026-02-17,2026-03-17,251.2,m3,Medium,STS-004
WIT-006602,PRJ-003,PRJ-003-ITEM-006602,Expedite Global Markets Package,Electrical,Milestone,2026-03-27,2026-06-11,354.56,ea,High,STS-003
WIT-006603,PRJ-004,PRJ-004-ITEM-006603,Orchestrate Interactive Models Package,Interior,Package,2025-12-02,2026-02-13,274.17,lot,Critical,STS-004
WIT-006604,PRJ-005,PRJ-005-ITEM-006604,Aggregate Intuitive Info-Mediaries Package,Exterior,Task,2025-12-11,2026-04-09,160.11,hr,Low,STS-004
WIT-006605,PRJ-001,PRJ-001-ITEM-006605,Monetize Out-Of-The-Box Niches Package,Safety,Inspection,2026-02-27,2026-06-02,429.64,m2,Medium,STS-004
WIT-006606,PRJ-002,PRJ-002-ITEM-006606,Optimize Value-Added Architectures Package,Structure,Milestone,2025-12-12,2026-01-28,317.37,m3,High,STS-005
WIT-006607,PRJ-003,PRJ-003-ITEM-006607,Expedite Real-Time Experiences Package,Mechanical,Package,2025-10-11,2025-10-28,445.18,ea,Critical,STS-003
WIT-006608,PRJ-004,PRJ-004-ITEM-006608,Maximize Best-Of-Breed Systems Package,Electrical,Task,2025-11-23,2025-12-24,164.09,lot,Low,STS-004
WIT-006609,PRJ-005,PRJ-005-ITEM-006609,Re-Intermediate Mission-Critical Applications Package,Interior,Inspection,2025-10-26,2025-11-29,153.42,hr,Medium,STS-002
WIT-006610,PRJ-001,PRJ-001-ITEM-006610,Reinvent Impactful Systems Package,Exterior,Milestone,2025-10-23,2025-12-12,207.02,m2,High,STS-004
WIT-006611,PRJ-002,PRJ-002-ITEM-006611,Scale Bleeding-Edge Platforms Package,Safety,Package,2025-11-09,2026-01-17,54.87,m3,Critical,STS-003
WIT-006612,PRJ-003,PRJ-003-ITEM-006612,Disintermediate Bleeding-Edge Interfaces Package,Structure,Task,2026-02-05,2026-05-11,103.13,ea,Low,STS-004
WIT-006613,PRJ-004,PRJ-004-ITEM-006613,Brand Efficient Info-Mediaries Package,Mechanical,Inspection,2025-12-06,2026-03-23,267.51,lot,Medium,STS-002
WIT-006614,PRJ-005,PRJ-005-ITEM-006614,Orchestrate Wireless Portals Package,Electrical,Milestone,2025-10-08,2025-12-15,21.34,hr,High,STS-004
WIT-006615,PRJ-001,PRJ-001-ITEM-006615,Transform B2B Web-Readiness Package,Interior,Package,2026-01-28,2026-04-11,48.76,m2,Critical,STS-004
WIT-006616,PRJ-002,PRJ-002-ITEM-006616,Embrace Customized E-Services Package,Exterior,Task,2026-03-25,2026-04-16,332.59,m3,Low,STS-004
WIT-006617,PRJ-003,PRJ-003-ITEM-006617,Implement Granular Web Services Package,Safety,Inspection,2025-08-12,2025-12-06,17.75,ea,Medium,STS-005
WIT-006618,PRJ-004,PRJ-004-ITEM-006618,Productize Real-Time Vortals Package,Structure,Milestone,2026-05-13,2026-06-11,254.76,lot,High,STS-005
WIT-006619,PRJ-005,PRJ-005-ITEM-006619,Empower Leading-Edge Solutions Package,Mechanical,Package,2025-05-20,2025-08-24,38.52,hr,Critical,STS-004
WIT-006620,PRJ-001,PRJ-001-ITEM-006620,Unleash Sticky Partnerships Package,Electrical,Task,2025-11-05,2026-02-09,250.18,m2,Low,STS-007
WIT-006621,PRJ-002,PRJ-002-ITEM-006621,Scale Bleeding-Edge Supply-Chains Package,Interior,Inspection,2026-02-25,2026-05-19,103.25,m3,Medium,STS-007
WIT-006622,PRJ-003,PRJ-003-ITEM-006622,Implement Turn-Key Platforms Package,Exterior,Milestone,2025-12-17,2026-01-19,146.4,ea,High,STS-001
WIT-006623,PRJ-004,PRJ-004-ITEM-006623,Architect Global Platforms Package,Safety,Package,2026-01-31,2026-05-16,142.99,lot,Critical,STS-005
WIT-006624,PRJ-005,PRJ-005-ITEM-006624,Whiteboard Sticky Content Package,Structure,Task,2026-04-30,2026-05-06,383.96,hr,Low,STS-006
WIT-006625,PRJ-001,PRJ-001-ITEM-006625,Repurpose Scalable Deliverables Package,Mechanical,Inspection,2025-12-03,2026-01-08,353.35,m2,Medium,STS-007
WIT-006626,PRJ-002,PRJ-002-ITEM-006626,Synthesize Plug-And-Play Functionalities Package,Electrical,Milestone,2026-03-31,2026-06-15,115.44,m3,High,STS-006
WIT-006627,PRJ-003,PRJ-003-ITEM-006627,Morph Plug-And-Play Metrics Package,Interior,Package,2025-09-25,2026-01-11,393.4,ea,Critical,STS-005
WIT-006628,PRJ-004,PRJ-004-ITEM-006628,Disintermediate Dot-Com Channels Package,Exterior,Task,2025-12-06,2026-01-15,155.03,lot,Low,STS-006
WIT-006629,PRJ-005,PRJ-005-ITEM-006629,Evolve Web-Enabled Portals Package,Safety,Inspection,2025-06-02,2025-08-11,18.69,hr,Medium,STS-006
WIT-006630,PRJ-001,PRJ-001-ITEM-006630,Exploit World-Class Users Package,Structure,Milestone,2026-05-04,2026-08-03,121.29,m2,High,STS-003
WIT-006631,PRJ-002,PRJ-002-ITEM-006631,Benchmark Viral Synergies Package,Mechanical,Package,2025-11-22,2026-03-01,316.24,m3,Critical,STS-004
WIT-006632,PRJ-003,PRJ-003-ITEM-006632,Revolutionize Compelling Models Package,Electrical,Task,2025-11-27,2025-12-24,3.22,ea,Low,STS-002
WIT-006633,PRJ-004,PRJ-004-ITEM-006633,Brand Rich Functionalities Package,Interior,Inspection,2025-11-03,2026-01-10,497.18,lot,Medium,STS-003
WIT-006634,PRJ-005,PRJ-005-ITEM-006634,E-Enable 24/365 E-Tailers Package,Exterior,Milestone,2025-11-26,2026-01-08,243.75,hr,High,STS-003
WIT-006635,PRJ-001,PRJ-001-ITEM-006635,Engineer Frictionless Applications Package,Safety,Package,2025-12-02,2026-03-10,340.49,m2,Critical,STS-004
WIT-006636,PRJ-002,PRJ-002-ITEM-006636,Engage User-Centric Convergence Package,Structure,Task,2026-05-27,2026-08-11,372.55,m3,Low,STS-004
WIT-006637,PRJ-003,PRJ-003-ITEM-006637,Seize Leading-Edge Communities Package,Mechanical,Inspection,2025-09-08,2025-11-06,68.03,ea,Medium,STS-004
WIT-006638,PRJ-004,PRJ-004-ITEM-006638,Target Distributed E-Commerce Package,Electrical,Milestone,2026-02-27,2026-03-11,168.43,lot,High,STS-004
WIT-006639,PRJ-005,PRJ-005-ITEM-006639,Streamline Open-Source Functionalities Package,Interior,Package,2025-09-04,2025-10-30,230.37,hr,Critical,STS-005
WIT-006640,PRJ-001,PRJ-001-ITEM-006640,Generate Synergistic Deliverables Package,Exterior,Task,2026-03-16,2026-06-18,72.4,m2,Low,STS-004
WIT-006641,PRJ-002,PRJ-002-ITEM-006641,Aggregate Frictionless Vortals Package,Safety,Inspection,2026-05-04,2026-06-29,488.27,m3,Medium,STS-007
WIT-006642,PRJ-003,PRJ-003-ITEM-006642,Brand Compelling Channels Package,Structure,Milestone,2026-04-30,2026-07-15,6.03,ea,High,STS-003
WIT-006643,PRJ-004,PRJ-004-ITEM-006643,Generate Virtual Web-Readiness Package,Mechanical,Package,2026-03-24,2026-03-30,187.35,lot,Critical,STS-004
WIT-006644,PRJ-005,PRJ-005-ITEM-006644,Empower Impactful Info-Mediaries Package,Electrical,Task,2026-03-04,2026-05-23,90.65,hr,Low,STS-004
WIT-006645,PRJ-001,PRJ-001-ITEM-006645,Repurpose Frictionless Relationships Package,Interior,Inspection,2025-10-20,2026-01-04,267.06,m2,Medium,STS-004
WIT-006646,PRJ-002,PRJ-002-ITEM-006646,Re-Contextualize Killer Functionalities Package,Exterior,Milestone,2026-02-06,2026-05-21,47.94,m3,High,STS-001
WIT-006647,PRJ-003,PRJ-003-ITEM-006647,Extend Out-Of-The-Box Infrastructures Package,Safety,Package,2025-12-03,2026-03-01,492.23,ea,Critical,STS-001
WIT-006648,PRJ-004,PRJ-004-ITEM-006648,Leverage Granular Roi Package,Structure,Task,2026-03-19,2026-05-29,321.57,lot,Low,STS-001
WIT-006649,PRJ-005,PRJ-005-ITEM-006649,Cultivate Cross-Media Synergies Package,Mechanical,Inspection,2025-06-25,2025-08-07,56.25,hr,Medium,STS-005
WIT-006650,PRJ-001,PRJ-001-ITEM-006650,Incubate Viral Convergence Package,Electrical,Milestone,2025-10-13,2025-12-16,420.39,m2,High,STS-003
WIT-006651,PRJ-002,PRJ-002-ITEM-006651,Leverage Seamless Systems Package,Interior,Package,2026-03-17,2026-06-11,53.54,m3,Critical,STS-006
WIT-006652,PRJ-003,PRJ-003-ITEM-006652,Engage Transparent Solutions Package,Exterior,Task,2025-10-07,2026-01-10,141.24,ea,Low,STS-003
WIT-006653,PRJ-004,PRJ-004-ITEM-006653,Matrix Viral Experiences Package,Safety,Inspection,2026-01-23,2026-02-11,6.96,lot,Medium,STS-001
WIT-006654,PRJ-005,PRJ-005-ITEM-006654,Evolve Frictionless Communities Package,Structure,Milestone,2025-02-12,2025-03-30,299.59,hr,High,STS-004
